Date,Année,Jour Calendrier Saison,Temp max.(°C),Temp min.(°C),Temp moy.(°C),Diff Temp (°C),Précip. tot. (mm),Précip. Tot. Hiver (mm),Nombre épisodes gel/dégel,Production moyenne par entaille (L),Débit sève (L/j),Sucre sève (%),Alimentation osmoseur (L/j),Osmoseur (heures opération/j),Pression osmoseur (bar),Sucre sortie osmoseur (%),Température Bouilloire (0C),Temps bouilloire (h),Sucre du sirop obtenu (%),Quantité de sirop obtenue (L),Transmittance produit (%),Pixel1_R,Pixel1_G,Pixel1_B,Pixel2_R,Pixel2_G,Pixel2_B,Pixel3_R,Pixel3_G,Pixel3_B,Pixel4_R,Pixel4_G,Pixel4_B,Pixel5_R,Pixel5_G,Pixel5_B,Pixel6_R,Pixel6_G,Pixel6_B,Pixel7_R,Pixel7_G,Pixel7_B,Pixel8_R,Pixel8_G,Pixel8_B,Pixel9_R,Pixel9_G,Pixel9_B,Classe Sirop
2009-03-05,2009,33,-6,-17.5,-11.8,11.5,2.1,539.7,19,22.59317393,842.9,2.45,482,1.08,41.85,9.85,104.0995982,1.53,67,23.21,66.8,255,148.55,44.98,255,199.7,73,255,157.33,61.57,244.27,212.87,34.84,251.09,158.33,62.57,255,181.91,56.57,255,168.94,76.87,255,165.35,87.13,255,191.8105146,52.25070242,Ambré
2009-03-06,2009,34,1.1,-7.7,-3.3,8.8,15.9,539.7,19,22.59317393,645,1.74,152,0.34,41.75,9.75,104.2684879,1.68,68,12.4,27.43,106.48,79.14,69.77,70.9,79.5,23.47,128,67.49,25.23,75.79,77.73,78.82,72.57,13.92,37.24,64.78,65.33,50.89,112.88,79.71,20.87,108.94,41.4,15.88,71.45,31.63150154,20.96630832,Foncé
2009-03-07,2009,35,4.3,-0.1,2.1,4.4,1.9,539.7,19,22.59317393,3225,2.51,1362,3.07,35,3,104.0715864,1.91,67,90.75,48.96,255,78.04,0,193.9,0,0,243.15,0,0,243.44,0,0,207.15,0,0,190.16,0,0,245.91,0,0,224.61,0,0,255,0,0,Foncé
2009-03-08,2009,36,4.5,-7.4,-1.5,11.9,1,539.7,19,22.59317393,8722.1,2.56,2633,5.93,37.8,5.8,104.0194035,4.56,67,250.48,34.87,120.96,91.4,23.21,161.06,24.98,27.24,119.1,79.82,77.07,176.12,28.99,67.81,157.24,29.41,43.28,139.64,32.84,48.92,186.66,43.47,28.23,127.64,66.86,19.16,172.43,82.72471053,37.67416439,Foncé
2009-03-09,2009,37,-1.9,-10.1,-6,8.2,0,539.7,19,22.59317393,601,2.4,219,0.49,37.68,5.68,104.0634095,1.54,67,16.22,41.93,200.24,57.74,16.07,187.62,42.74,66.98,214.02,48.13,23.36,206.47,71.2,47.62,168.36,91.43,10.14,208.71,63.14,43.51,208,53.99,29.93,165.32,111.55,55.4,203.54,68.10215756,32.47624154,Foncé
2009-03-10,2009,38,2.9,-12.8,-5,15.7,0,539.7,19,22.59317393,1150.7,2.54,202,0.45,39.63,7.63,103.8248265,1.64,66,33.25,20.12,43.71,21.91,29.83,22.25,56.11,81.97,6.57,66.06,27.37,22.4,30.75,44.72,11.09,43.92,33.03,2.9,23.07,57.62,6.72,83.44,63.9,0.7,57.57,66.75,48.62,33.25842138,68.80877826,Très Foncé
2009-03-11,2009,39,7.3,-10.5,-1.6,17.8,12.2,539.7,19,22.59317393,13046.4,1.77,4301,9.68,40.12,8.12,104.2437432,6.07,68,255.32,37.64,151.05,99.16,25.19,187.8,41.5,72.16,204.34,74.94,29.42,151.67,54.75,10.02,150.62,62.56,29.27,167.72,94.82,9.27,140.38,51.18,1.2,201.48,70.91,33.99,175.8,87.28789657,6.962725696,Foncé
2009-03-12,2009,40,-8.7,-16,-12.4,7.3,0,539.7,19,22.59317393,535.1,2.47,286,0.64,42.08,10.08,103.8339301,1.54,66,15.03,60.8,255,148.65,13.86,255,134.39,49.31,226.34,157.08,72.99,255,134.01,66.94,255,110.98,28.97,255,165.2,14.77,255,168.98,66.69,254.96,165.21,29.15,255,172.9536382,10.59266377,Ambré
2009-03-13,2009,41,-4.9,-18.7,-11.8,13.8,0,539.7,19,22.59317393,1011.5,2.41,439,0.99,39.94,7.94,103.4737804,1.51,64,28.61,49.18,199.43,120.16,55.18,238.04,126.6,53.72,223.07,82.79,10.04,207.04,69.92,39.94,239.53,88.61,42.03,192.86,117.65,24.59,228.51,68.45,54.93,246.53,61.17,5.56,191.55,80.36795692,1.756448817,Foncé
2009-03-14,2009,42,2.1,-13.5,-5.7,15.6,0,539.7,19,22.59317393,1143.4,2.5,743,1.67,38.33,6.33,104.2716804,1.63,68,31.63,73.35,234.58,210.61,39.72,255,221.44,96.64,255,255,35.92,255,211.27,36.2,255,202.12,45.54,255,212.5,76.3,255,249.94,62.21,255,255,90.2,255,225.8266457,44.54926156,Ambré
2009-03-15,2009,43,0.3,-7.1,-3.4,7.4,0,539.7,19,22.59317393,542.4,2.6,165,0.37,40.03,8.03,104.2086977,1.54,68,15.6,34.21,152.22,50.79,48.61,166.47,90.41,54.96,179.94,70.85,13.27,128.79,63.18,75.11,157.21,23.58,7.5,110.56,51.38,23.69,180.03,91.76,69.77,141.23,34,13.49,113.94,32.86263888,48.00048029,Foncé
2009-03-16,2009,44,-1.3,-12.5,-6.9,11.2,0,539.7,19,22.59317393,820.9,2.58,339,0.76,42.43,10.43,104.0406018,1.66,67,23.79,46.25,230.44,99.81,30.34,211.07,53.19,19.15,209.89,74.46,54.57,242.95,68.69,59.03,212.31,97.11,53.08,243.17,106.16,21.38,212.05,72.32,19.16,192.77,115.29,60.99,190.65,119.0577419,45.41657342,Foncé
2009-03-17,2009,45,7.5,-8.3,-0.4,15.8,0,539.7,19,22.59317393,11580.6,2.38,5835,13.13,42.04,10.04,104.0641057,4.62,67,309.14,56.21,254.15,89.16,19.95,249.78,153.64,47.82,223.16,129.63,28.98,216.64,163.08,22.88,255,110.88,12.78,218.13,128.89,70.36,225.85,122.04,55.75,254.59,90.1,49.68,255,159.1772704,6.753742751,Ambré
2009-03-18,2009,46,8.7,-4.1,2.3,12.8,1.5,539.7,19,22.59317393,9381.7,2.4,2819,6.34,42.11,10.11,104.0373322,4.74,67,252.29,33.39,174.65,94.37,76.19,114.95,26.02,49.79,147.99,35.79,10.94,133.96,76.95,71.33,162.36,93.96,15.89,118,82.8,41.99,114.33,59.47,53.68,160.92,37.79,5.69,147.96,87.94900057,42.35628495,Foncé
2009-03-19,2009,47,3,-9.2,-3.1,12.2,0,539.7,19,22.59317393,894.2,2.4,395,0.89,40.67,8.67,104.2191825,1.5,68,23.76,48.89,186.69,72.98,14.42,243.98,119.02,37.01,254.84,132.71,16.92,214.3,61.81,0,255,0,0,198.72,0,0,255,0,0,233.52,0,0,223.95,0,0,Foncé
2009-03-20,2009,48,-1.6,-11.8,-6.7,10.2,0,539.7,19,22.59317393,747.6,2.56,243,0.55,39.17,7.17,104.2697929,1.64,68,21.13,35.84,144.92,76.46,9.46,159.81,60.71,34.87,183.32,33.17,39.24,149.47,31.88,40.54,158.33,93.9,29.57,191.33,38.86,21.42,158.63,28.61,6.34,135.42,67.24,22.19,126.74,92.20973839,11.40972634,Foncé
2009-03-21,2009,49,1.7,-12,-5.2,13.7,0.2,539.7,19,22.59317393,1004.1,2.58,387,0.87,40.41,8.41,103.8576778,1.55,66,29.5,42.32,207.2,112.19,36.82,207.35,96.87,63.4,156.71,94.03,0,220.07,0,0,207.62,0,0,162.95,0,0,229.23,0,0,171.34,0,0,185.44,0,0,Foncé
2009-03-22,2009,50,-0.2,-11.2,-5.7,11,0,539.7,19,22.59317393,806.2,2.38,205,0.46,41.33,9.33,103.8694665,1.67,66,21.84,27.81,128,81.13,82.5,119.72,49.66,77.79,77.3,77.23,61.02,69.36,71.32,54.54,83.83,17.67,23.43,124.43,86.75,18.22,129.29,86.5,12.98,114.2,63.41,63.9,80.07,34.74482482,77.25873585,Foncé
2009-03-23,2009,51,-3.4,-15.7,-9.6,12.3,0,539.7,19,22.59317393,901.5,2.44,236,0.53,41.5,9.5,103.817553,1.68,66,25.04,28.52,107.91,75.74,57.71,140.99,67.19,67.56,140.81,71.82,44.98,133.73,17.85,80.94,86.68,85.6,33.4,99.1,70.21,64.42,82.3,77.41,57.75,134.36,47.07,39.45,132.75,14.00841411,31.48245132,Foncé
2009-03-24,2009,52,0.6,-7.2,-3.3,7.8,0,539.7,19,22.59317393,571.7,2.58,252,0.57,43.76,11.76,104.0348584,1.56,67,16.58,47.83,188.14,95.49,59.98,239.81,72.01,45.28,203.32,129.61,60.41,193.86,105.52,27.98,187.87,126.18,37.99,202.25,99.88,13.35,207.93,61.21,36.13,239.35,59.21,7.66,228.07,112.0367273,69.11493994,Foncé
2009-03-25,2009,53,3.9,-8.4,-2.3,12.3,0,539.7,19,22.59317393,901.5,2.44,502,1.13,41.94,9.94,104.03704,1.56,67,24.64,60.17,232.24,147.95,68.31,255,168.77,11.82,255,181.17,23.53,253.89,138.14,21.2,240.62,181.81,81.62,255,164.23,72.51,255,168.11,29.34,255,127.35,31.92,235.97,120.3975456,28.97367452,Ambré
2009-03-26,2009,54,4.3,-3.6,0.4,7.9,4.1,539.7,19,22.59317393,5790.3,2.17,1448,3.26,38.33,6.33,104.0297521,3.1,67,141.27,26.91,64.79,43.85,20.96,88.93,24.68,47.52,81.86,56.56,22.86,82.92,44.46,59.36,90.54,35.25,79.97,95.93,13.37,84.03,110.84,37.72,41.44,110.05,22.05,78.02,103.98,65.37741746,22.90847593,Foncé
2009-03-27,2009,55,4.7,-2.1,1.3,6.8,0.8,539.7,19,22.59317393,4984,2.39,1080,2.43,41.13,9.13,104.2951467,2.7,68,131.76,23.23,82.51,58.94,25.52,73.63,52.06,27.64,53.23,19.1,72.73,74.12,71.96,64.47,69.39,67.64,67.07,42.84,38.79,94.33,57.83,76.85,64.2,28.68,80.53,45.8,32.85,47.29986201,36.93849949,Très Foncé
2009-03-28,2009,56,10.5,-3.3,3.6,13.8,0,539.7,19,22.59317393,10114.7,2.58,3852,8.67,39.8,7.8,104.2381541,4.83,68,288.27,40.65,207.9,52.27,51.6,162.58,35.07,50.55,161.83,55.69,57.8,192.85,67.26,32.42,162.67,43.28,57.76,213.8,42.14,68.88,157.23,49.22,71.05,161.76,91.93,54.93,182.66,96.78362191,38.89748923,Foncé
2009-03-29,2009,57,5.1,1.4,3.3,3.7,9.6,539.7,19,22.59317393,271.2,2.12,93,0.21,41.23,9.23,104.0737535,1.59,67,6.46,36.46,194.95,76.03,49.11,150.4,98.89,15.21,169.08,73.58,26.23,151.87,71.31,7.46,157.47,80.89,49.07,147.04,96.26,44.11,124.63,39.57,6.24,132.81,91.13,64.39,183.16,80.37653054,32.20324489,Foncé
2009-03-30,2009,58,3.6,-0.3,1.7,3.9,1.3,539.7,19,22.59317393,285.8,2.38,106,0.24,40.14,8.14,104.015129,1.68,67,7.64,39.26,172.77,73.95,14.7,150.68,72.96,56.93,173.61,58.9,2.22,192.37,94.99,61.42,142.82,66.65,41.98,151.85,58.5,15.99,169.09,77.6,6.63,168.39,100.06,45.44,163.13,68.31847054,28.6263303,Foncé
2009-03-31,2009,59,2.8,-0.4,1.2,3.2,0,539.7,19,22.59317393,234.5,2.65,119,0.27,40.5,8.5,104.0672479,1.51,67,6.97,53.5,238.25,143,8.53,255,131.54,27.84,219.6,134.19,21.58,255,107.83,15.34,255,103.96,42.46,255,127.84,1.91,255,129.85,51.43,222.17,127.38,38.9,220.41,128.8949098,12.48534564,Ambré
2009-04-01,2009,60,4.5,-1.1,1.7,5.6,1.8,539.7,19,22.59317393,4104.5,2.45,1378,3.1,39.56,7.56,104.0218827,2.02,67,112.67,35.25,150.08,28.55,22.81,174.6,87.43,67.58,125.77,26.7,65.02,124.55,23.19,10.1,128.19,84.99,52.39,117.47,87.38,69.25,150.23,65.05,8.27,163.7,81.93,62.63,157.26,61.56877794,7.616478666,Foncé
2009-04-02,2009,61,11.1,1.2,6.2,9.9,1.7,539.7,19,22.59317393,725.6,2.33,272,0.61,37.03,5.03,104.2876018,1.69,68,18.67,39.2,155.7,52.88,13.5,200.63,35.4,54.83,171.54,57.09,2.47,197.79,95.25,44.12,212.68,95.89,51.26,152.71,68.93,44.73,193.41,50.27,19.66,138.77,89.13,12.54,202.93,44.00251492,73.09686297,Foncé
2009-04-03,2009,62,9.9,1.2,5.6,8.7,5,539.7,19,22.59317393,637.7,2.42,179,0.4,42.56,10.56,104.2050284,1.53,68,17.06,29.23,117.45,68.92,22.14,118.18,33.26,20.53,72.77,16.9,25.06,112.82,73.67,73.89,110.16,57.79,76.76,133.94,45.79,71.06,129.71,64,48.91,122.28,64.11,19.85,123.71,46.20517234,63.8210253,Foncé
2009-04-04,2009,63,6.5,1.4,4,5.1,7.2,539.7,19,22.59317393,373.8,2.05,165,0.37,40.19,8.19,103.6749302,1.55,65,8.87,45.77,230.02,122.5,3.4,202.33,79.22,19,175.47,102.52,10.75,183.67,69.13,41.48,218.08,54.96,71.3,180.83,86.89,45.9,215.82,67.55,48.61,179.74,54.73,57.56,181.91,58.74474074,1.613282956,Foncé
2009-04-05,2009,64,6,1,3.5,5,2.5,539.7,19,22.59317393,366.5,2.47,181,0.41,38.82,6.82,104.2651919,1.54,68,9.99,50.99,246.87,71.5,9.02,248.58,127.64,65.36,247.91,79.96,28.22,255,141.11,30.75,246.78,129.07,56.95,235.06,136.48,22.38,223.64,103.06,17.97,218.39,82.28,60.81,199.09,117.8986283,37.31131104,Ambré
2009-04-06,2009,65,4.6,0.8,2.7,3.8,20.2,539.7,19,22.59317393,278.5,1.39,198,0.45,40.48,8.48,104.2950509,1.57,68,4.29,73.09,237.82,253.48,103.08,244.78,234.39,98.01,232.87,188.47,99.19,255,222.6,84.44,249.42,214.6,61.52,255,215.99,62.13,255,245.17,39.79,255,238.82,72.26,235.79,223.5790825,85.60541415,Ambré
2009-04-07,2009,66,2.9,-1.3,0.8,4.2,8.3,539.7,19,22.59317393,307.8,2.22,153,0.34,40.1,8.1,104.081284,1.69,67,7.66,50.88,197.69,103.02,48.13,255,88.13,28.18,255,102.34,11.86,224.09,137.24,29.71,231.92,73.57,43.14,255,93.86,38.88,255,110.2,64.06,198.61,130.94,32.52,254.27,133.5256713,69.30228341,Ambré
2009-04-08,2009,67,2,-1.3,0.4,3.3,1.7,539.7,19,22.59317393,241.9,2.48,139,0.31,40.55,8.55,103.883191,1.68,66,6.83,58.58,255,126.71,13.35,228.86,140.95,53.29,218.32,146.72,31.69,253.61,106.52,28.62,255,134.2,74.36,228.55,117.17,28.68,255,131.63,59.67,249.91,149.63,38.61,255,156.5136033,80.24156237,Ambré
2009-04-09,2009,68,3.6,-0.8,1.4,4.4,1,539.7,19,22.59317393,322.5,2.48,49,0.11,39.78,7.78,103.8926613,1.7,66,9.11,15.42,0,70.06,98.74,6.43,79.01,56.3,0,36.45,86.59,0,46.43,87.24,0,83.71,52.17,0,37.58,55.05,0,50.39,75.99,0,27.89,79.28,21.22,45.96458186,62.48867347,Très Foncé
2009-04-10,2009,69,4.7,-2.4,1.2,7.1,0.8,539.7,19,22.59317393,5203.9,2.49,2347,5.28,38.14,6.14,104.4261849,2.5,69,141.27,45.58,215.94,111.55,13.06,196.86,118.32,6.22,184.47,113.75,47.76,242.08,121.52,0,215.7,0,0,182.26,0,0,194.58,0,0,174.54,0,0,238.24,0,0,Foncé
2009-04-11,2009,70,7.1,-3.5,1.8,10.6,1.1,539.7,19,22.59317393,7769.2,2.41,3495,7.87,46.59,14.59,104.0825492,3.12,67,209.74,45.27,202.14,102.58,69.3,189.64,116.39,0,239.63,0,0,207.08,0,0,190.51,0,0,173.26,0,0,189.46,0,0,239.43,0,0,217.06,0,0,Foncé
2009-04-12,2009,71,5.8,-2.7,1.6,8.5,0,539.7,19,22.59317393,6230,2.4,3494,7.86,41.76,9.76,103.6157785,2.25,65,172.85,56.19,216.46,127.02,24.32,255,131.81,7.16,238.81,127.44,72.44,250.82,117.12,78.4,248.61,137.71,10.56,242.53,124.61,9.71,255,125.5,68.04,221.9,162.85,71.95,255,113.4762256,70.39976945,Ambré
2009-04-13,2009,72,9.9,-1.3,4.3,11.2,0,539.7,19,22.59317393,8209,2.64,3574,8.04,42.78,10.78,103.2772292,3.44,63,258.73,43.43,169.02,50.51,14.39,218.03,81.82,67.06,211.8,90.42,10.28,228.24,49.49,38.92,193.94,102.32,43.25,184.36,80.45,51.17,214.01,116.13,39.63,192.62,57.46,39.2,211.26,112.9709946,1.279275205,Foncé
2009-04-14,2009,73,12.1,-3.2,4.5,15.3,0.4,539.7,19,22.59317393,11214.1,2.47,5754,12.95,37.6,5.6,104.2967094,5.26,68,306.33,50.96,231.43,101.07,19.15,206.42,87.61,43.56,228.54,132.73,54.97,255,103.25,32.85,240.79,76.07,58.65,210.78,70.3,44.58,218.81,95.9,59.91,255,81.99,34.47,255,141.8398898,16.08646988,Ambré
2009-04-15,2009,74,11.8,-0.9,5.5,12.7,0,539.7,19,22.59317393,9308.4,2.59,5277,11.88,39.86,7.86,104.2177252,3.71,68,266.89,56.05,255,154.94,56.19,240.83,89.75,37.3,237.82,153.31,64.24,243.46,153,52.06,255,115.91,73.84,255,158.67,35.8,214.62,110.66,8.23,244.39,139.69,29.26,255,132.3253413,62.82432235,Ambré
2009-04-16,2009,75,13.6,-0.9,6.4,14.5,1.1,539.7,19,22.59317393,10627.7,2.55,4963,11.17,41.46,9.46,103.6644624,4.49,65,313.56,45.97,196.44,117.56,38.19,242.93,109.5,55.09,202.01,58.32,4.38,220.02,94.28,64.39,241.55,86.13,13.34,214.39,51.34,53.51,202.96,49.83,25.38,204.33,119.16,49.92,200.41,93.27540416,14.42496771,Foncé
2009-04-17,2009,76,17,1.8,9.4,15.2,0.6,539.7,19,22.59317393,1114.1,2.5,396,0.89,41.02,9.02,103.8271281,1.65,66,31.68,34.83,124.9,53.1,4.88,162.65,54.47,3.49,145.8,43.06,58.03,183.25,34.4,70.31,122.53,76.34,12.88,170.82,75.22,72.44,126.52,66.22,25.47,121.26,84.85,60.6,123.58,68.0857316,52.85805109,Foncé
2009-04-18,2009,77,12.8,0,6.4,12.8,1,539.7,19,22.59317393,938.2,2.34,232,0.52,39.72,7.72,104.0739297,1.57,67,24.61,24.13,104.21,59.99,68.27,97.78,63.96,52.09,67.38,49.83,57.2,57.8,69.49,71.22,89.47,79.41,58.3,35.75,49.49,71.03,35.08,59.91,86.58,85.57,46.74,42.88,60.85,75.70764357,52.51854216,Très Foncé
2009-04-19,2009,78,9.4,0,4.7,9.4,0.9,539.7,19,22.59317393,689,2.37,287,0.65,37.01,5.01,104.2386188,1.5,68,18.07,40.46,196.96,81.32,14.58,151.26,37.27,33.08,205.98,73.2,57.91,157.08,69.27,31.71,153.19,45.57,26.93,178.75,79,72.27,147.75,67.7,48.11,182.36,35.99,36.43,174.03,79.06909944,66.8924558,Foncé
2009-04-20,2009,79,13.5,-1.6,6,15.1,0.9,539.7,19,22.59317393,11067.5,2.38,3427,7.71,42.46,10.46,104.2566283,5.23,68,291.39,29.94,117.97,28.93,63.99,145.66,44.24,14.61,81.84,43.64,66.86,95.75,42.49,73.08,116.16,19.06,31.43,103.93,52.63,18.98,106.47,69.8,44.75,81.75,50.66,39.07,117.37,57.39951603,65.49501452,Foncé
2009-04-21,2009,80,6.5,3,4.8,3.5,11.8,539.7,19,22.59317393,256.5,2.08,156,0.35,38.76,6.76,104.0866313,1.67,67,6,58.53,255,131.35,74.97,255,166.08,35.27,255,137.66,58.58,231.69,138.05,69.28,234.51,167.53,6.4,243.99,145.09,25.18,230.44,99.55,13.58,255,110.88,31.69,248.59,173.4995487,34.44965629,Ambré
2009-04-22,2009,81,12.7,4,8.4,8.7,9,539.7,19,22.59317393,637.7,1.95,225,0.51,36.58,4.58,104.2289588,1.5,68,13.71,33.81,122.66,41.74,56.3,164.77,78.93,32.61,149.45,62.9,41.43,152.73,36.62,38.47,130.08,70.19,43.75,151.46,82.19,72.68,111.02,44.66,5.94,109.05,20.54,5.71,150.78,54.3486416,46.62490196,Foncé
2009-04-23,2009,82,8.2,2.7,5.5,5.5,4.6,539.7,19,22.59317393,403.1,2.39,184,0.41,42.02,10.02,104.222012,1.59,68,10.67,43.53,176.03,101.18,46.15,197.86,48.15,53.84,230.77,99.22,39.38,200.95,65.74,3.82,196.43,100.4,38.27,190.54,85.97,48.25,175.77,57.81,32.9,181.58,54.02,10.04,178.38,92.34707248,39.03098531,Foncé
2009-04-24,2009,83,17,1.4,9.2,15.6,0.2,539.7,19,22.59317393,1143.4,2.47,491,1.1,38.91,6.91,103.6962017,1.57,65,32.7,40.77,161.99,98.09,44.27,217.55,92.93,4.86,180.37,47.68,45.36,157.41,49.6,40.62,187.27,76.41,71.19,179.45,75.06,51.4,182.77,88.15,43.47,213.02,39.47,45.89,179.24,55.82407692,69.19429612,Foncé
2009-04-25,2009,84,27.4,6,16.7,21.4,0,539.7,19,22.59317393,1568.5,2.58,897,2.02,41.71,9.71,103.867948,1.54,66,46.09,54.04,255,99.77,53.02,213.41,101.26,73.7,216.14,117.32,72.54,255,123.05,75.38,242.62,93.42,24.85,207.15,83.39,14.07,255,86.74,48.18,242,93.21,25.98,218.41,98.27047988,6.836664257,Ambré
2009-04-26,2009,85,17.5,7.2,12.4,10.3,0,539.7,19,22.59317393,754.9,2.48,416,0.94,38.04,6.04,104.0567799,1.68,67,21.01,51.83,237.44,88.55,16.27,255,125.11,7.21,239.48,100.55,51.93,253,123.54,37.6,229.5,116.18,15.02,231.48,108.34,26.03,255,131.65,44.74,217.07,93.88,11.06,217.99,138.2389356,22.27283221,Ambré
2009-04-27,2009,86,18.5,7,12.8,11.5,0,539.7,19,22.59317393,842.9,2.39,408,0.92,41.57,9.57,104.2459207,1.51,68,22.26,45.32,244.04,50.68,69.65,206.06,109.94,70.84,172.12,75.54,69.94,201.96,52.26,11.29,173.28,115.4,60.96,191.41,104.27,30.66,183.74,116.27,36.17,217.7,57.45,40.8,191.07,117.2496886,4.585835035,Foncé
2009-04-28,2009,87,22.1,2.1,12.1,20,2.8,539.7,19,22.59317393,1465.9,2.41,537,1.21,41.47,9.47,104.0898561,1.63,67,39.59,34.14,151.57,44.94,59.42,126.65,65.22,53.22,130,29.66,35.3,122.83,38.6,65.49,171.23,92.49,47.52,132.37,31.1,50.25,133.67,30.8,53.39,120.16,39.01,9.68,161.76,79.74906683,54.00421097,Foncé
2009-04-29,2009,88,14.2,0.1,7.2,14.1,0.2,539.7,19,22.59317393,1033.5,2.43,423,0.95,39.5,7.5,104.6940416,1.67,70,26.97,37.96,194.9,87.07,51.32,200.52,96.51,48.43,160.56,42.42,18.69,132.59,99.96,26.34,166.44,41.32,12.23,151.95,36.63,74.3,187.12,74.26,63.82,148.26,92.26,6.22,177.57,82.69646445,17.01472814,Foncé
2009-04-30,2009,89,18.6,-0.8,8.9,19.4,0.4,539.7,19,22.59317393,14219.2,2.52,8885,20,39.81,7.81,104.0280817,5.15,67,401.92,57.68,255,110.66,34.85,229.59,133.82,75.8,255,108,22.02,255,129,32.5,239.87,121.63,64.98,233.76,159.75,48,255,151.92,55.01,255,165.77,56.37,251.27,139.4449396,15.3648226,Ambré
2010-02-01,2010,1,-12.6,-18.9,-15.8,6.3,0.5,486.6,23,31.31530276,561,2.74,247,0.56,39.47,7.47,104.4058609,1.57,69,16.73,57.6,224.56,110.01,14.13,255,138.05,18.59,237.27,106.22,57.14,234.5,161.85,65.98,255,151.46,65.2,255,99.55,73.16,243.64,129.4,7.16,235.98,99.52,16.46,230.08,166.9444466,70.49655011,Ambré
2010-02-02,2010,2,-14.5,-24.6,-19.6,10.1,0,486.6,23,31.31530276,899.4,2.81,398,0.9,43.48,11.48,104.0711959,1.56,67,28.33,57.7,255,108.9,17.95,233.48,119.91,80,255,162.25,26.12,254.14,103.94,44.07,255,149.57,33.87,230.35,143.86,57.24,255,166.61,76.54,255,104.29,23.6,241.22,134.7137374,49.39604952,Ambré
2010-02-03,2010,3,-8.2,-22.4,-15.3,14.2,0,486.6,23,31.31530276,1264.4,2.66,523,1.18,36.55,4.55,103.8008017,1.58,66,38.35,53.75,212.12,120.3,73.23,233.61,133.7,48.96,231,95.36,56.47,248.06,140.78,69.84,231.35,130.01,66.32,243.98,119.17,12.78,255,104.25,68.3,208.82,142.28,26.81,225.55,93.56207487,56.62402916,Ambré
2010-02-04,2010,4,-9.1,-16.1,-12.6,7,0,486.6,23,31.31530276,623.3,2.78,220,0.5,42.75,10.75,104.2874518,1.58,68,19.19,45.71,180.58,56.82,10.47,231.25,61.83,16.6,194.8,90.38,66.18,197.01,90.7,57.26,216.12,79.76,10.13,208.3,118.04,63.21,234.46,101.82,46.46,194.27,105.52,20.23,242.18,105.4512316,41.76144311,Foncé
2010-02-05,2010,5,-9.9,-17.6,-13.8,7.7,0,486.6,23,31.31530276,685.6,2.64,232,0.52,39.62,7.62,104.0961422,1.69,67,20.32,43.67,191.26,87.72,9.36,215.98,107.56,0,210.59,0,0,237.44,0,0,217.14,0,0,172.68,0,0,236.43,0,0,167.42,0,0,204.71,0,0,Foncé
2010-02-06,2010,6,-7.3,-19.2,-13.3,11.9,0.4,486.6,23,31.31530276,1059.6,2.76,140,0.32,41.4,9.4,103.6719891,1.64,65,33.85,16.99,30.91,53.88,94.32,0,11.4,56.14,0,44.12,59.22,36.11,26.12,56.16,26.07,10.67,37.7,0,35.21,96.54,12.36,73.43,46.61,0,61.81,102.23,0,70.63010947,72.52662762,Très Foncé
2010-02-07,2010,7,-5.5,-11.9,-8.7,6.4,0.8,486.6,23,31.31530276,569.9,2.67,175,0.39,39.36,7.36,104.2952695,1.55,68,16.83,39.36,167.47,63.48,57.84,159.59,98.02,57.66,167.09,86.78,11.49,140.59,59.18,63.46,158.04,42.44,45.84,192.12,82.36,29.51,201.98,77.39,14.16,198.74,101.63,45.67,141.61,31.84162214,38.60362941,Foncé
2010-02-08,2010,8,-4.7,-8.5,-6.6,3.8,0.4,486.6,23,31.31530276,338.4,2.73,159,0.36,38.71,6.71,104.2889985,1.58,68,10.23,60.03,249.25,151.59,61.77,255,142.4,41.34,255,118.84,77.19,255,158.07,56.54,239.09,110.14,32.28,255,165.14,22.17,235.74,159.66,66.06,255,120.59,14.58,255,172.6215652,50.10968772,Ambré
2010-02-09,2010,9,-1,-11.6,-6.3,10.6,0,486.6,23,31.31530276,943.9,2.91,377,0.85,43.3,11.3,104.0580064,1.52,67,30.78,50.85,244.67,101.43,12.55,211.17,138.34,66.63,225.52,115.59,63.37,255,87.68,14.44,231.7,132.68,18.61,238.86,130.73,18.03,199.02,135.71,58.76,213.81,129.17,7.31,255,136.7574093,42.84750769,Ambré
2010-02-10,2010,10,-3,-14.5,-8.8,11.5,0.7,486.6,23,31.31530276,1024,2.78,513,1.15,37.89,5.89,104.0079508,1.56,67,31.97,63.56,255,183.21,68.55,255,140.09,33.98,255,161.47,58,255,137.96,75.36,255,137.86,57.92,255,127.86,27.67,255,164.44,15.45,255,186.66,64.64,229.13,145.8104772,32.07151302,Ambré
2010-02-11,2010,11,-1.4,-7.7,-4.6,6.3,0,486.6,23,31.31530276,561,2.88,177,0.4,38.71,6.71,104.07981,1.55,67,18.15,39.89,159.92,70.6,44.24,197.95,85.64,44,210.35,33.47,11.39,152.27,107.17,0,165.32,0,0,198.12,0,0,200.51,0,0,157.37,0,0,145.84,0,0,Foncé
2010-02-12,2010,12,-4.2,-8,-6.1,3.8,0,486.6,23,31.31530276,338.4,2.91,122,0.27,40.7,8.7,103.67228,1.65,65,11.37,45.43,231.3,84.09,48.44,207.65,52.44,69.02,202.39,122.33,0,195.47,0,0,185.62,0,0,208.13,0,0,180.28,0,0,219.33,0,0,186.29,0,0,Foncé
