ID,Âge,Statut Marital,Revenus,Enfants,Adolescents,Date,Temps depuis dernier achat,Vins ($/2sem),Fruits ($/2sem),Viandes ($/2sem),Poisson ($/2sem),Sucreries ($/2sem),Joaillerie ($/2sem),Achats avec rabais,Achats web,Achats catalogues,Achats en magasin,Nombre de visite sites web (par mois)
6349,33,Divorcé,61787,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5
10790,35,Marié,18169,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8
10398,39,Célibataire,24336,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7
2431,30,Marié,18222,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8
550,68,Divorcé,62335,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2
1890,49,Conjoint de fait,42033,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7
10742,37,Marié,86580,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1
10356,63,Divorcé,41437,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7
4676,69,Veuf,73705,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5
8852,44,Marié,61064,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6
3565,65,Marié,38452,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7
5294,31,Célibataire,18358,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7
1958,47,Conjoint de fait,55012,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5
7349,47,Conjoint de fait,9722,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8
8799,36,Marié,38175,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7
1351,64,Conjoint de fait,58656,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6
1045,55,Conjoint de fait,52117,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7
7732,42,Marié,64813,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5
8070,47,Marié,54222,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3
477,34,Marié,83512,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1
7832,61,Marié,77520,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4
2202,42,Conjoint de fait,41154,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5
7396,54,Marié,80398,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3
4055,28,Célibataire,18746,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6
10340,36,Conjoint de fait,35196,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8
10091,64,Célibataire,60230,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5
7629,43,Marié,22108,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7
10640,46,Conjoint de fait,44392,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7
3498,44,Marié,55424,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6
6742,41,Marié,17688,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8
1172,37,Marié,92491,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3
569,29,Célibataire,90273,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2
4686,58,Veuf,82571,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2
1381,38,Célibataire,38513,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8
2634,41,Célibataire,16653,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6
10905,65,Conjoint de fait,42586,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8
1744,55,Célibataire,23529,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6
1000,59,Conjoint de fait,74881,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5
3828,69,Marié,71107,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4
8605,56,Conjoint de fait,46910,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6
10304,61,Marié,18690,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8
4351,65,Divorcé,37244,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7
10129,54,Conjoint de fait,82427,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1
2499,62,Célibataire,75342,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4
10092,66,Divorcé,70044,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5
7500,53,Célibataire,79146,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6
5796,57,Marié,77437,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1
10556,61,Marié,54984,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7
1064,49,Marié,42403,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8
48,56,Conjoint de fait,55761,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6
7610,37,Conjoint de fait,37292,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8
263,75,Célibataire,45576,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8
10814,73,Conjoint de fait,70321,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4
9710,51,Divorcé,58086,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8
9292,68,Marié,81795,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2
10250,73,Conjoint de fait,28389,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7
7881,74,Marié,66835,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2
5847,51,Divorcé,69901,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5
737,71,Marié,80360,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2
3571,59,Conjoint de fait,63342,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6
7807,46,Marié,44989,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6
3878,40,Célibataire,31859,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7
5092,71,Veuf,51569,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8
2154,49,Veuf,30372,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7
5394,41,Célibataire,16014,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3
3798,52,Marié,41120,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6
3524,49,Célibataire,39763,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9
5247,65,Marié,38725,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4
5883,48,Marié,77981,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5
2118,56,Marié,62905,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4
8812,41,Divorcé,13533,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7
6616,45,Conjoint de fait,59481,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2
2797,43,Marié,72117,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5
4328,34,Marié,21955,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6
9167,64,Marié,67131,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6
10560,40,Célibataire,36802,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5
2631,38,Conjoint de fait,71853,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1
8312,59,Marié,28249,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6
5534,45,Marié,47808,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7
5093,46,Divorcé,25509,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9
7592,74,Marié,51012,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6
8895,35,Célibataire,70596,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2
8584,68,Conjoint de fait,85431,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0
2694,53,Marié,42664,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6
8910,65,Conjoint de fait,42586,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8
7433,35,Célibataire,29760,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8
164,43,Marié,28973,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8
10477,47,Conjoint de fait,39435,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7
2681,36,Marié,65370,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1
5150,41,Célibataire,20194,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6
5283,44,Célibataire,42473,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5
9645,52,Marié,64590,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6
10678,61,Conjoint de fait,71232,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7
7261,49,Conjoint de fait,34600,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8
9648,53,Célibataire,46904,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8
2870,47,Marié,49094,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6
8008,37,Conjoint de fait,36075,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6
1513,41,Conjoint de fait,60839,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8
6173,41,Conjoint de fait,77298,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3
1419,70,Conjoint de fait,34026,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5
9150,57,Célibataire,48918,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4
7960,58,Conjoint de fait,82122,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1
1250,44,Célibataire,37697,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6
9905,68,Conjoint de fait,34074,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6
10691,60,Marié,28520,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6
7002,65,Célibataire,62535,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3
2952,43,Célibataire,36273,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6
8439,56,Conjoint de fait,63404,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4
762,39,Conjoint de fait,75774,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4
2831,44,Conjoint de fait,78416,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3
6977,46,Conjoint de fait,75702,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6
6289,69,Conjoint de fait,59385,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5
4168,54,Célibataire,37070,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7
8397,69,Marié,44689,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7
9284,62,Conjoint de fait,53977,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5
6237,54,Célibataire,7144,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0
3130,56,Célibataire,18701,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5
1619,64,Marié,90369,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1
1990,46,Célibataire,63159,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3
5513,54,Conjoint de fait,37758,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8
269,57,Célibataire,46757,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9
8093,51,Marié,79734,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1
10513,28,Conjoint de fait,63207,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7
10177,66,Divorcé,72071,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2
2549,37,Conjoint de fait,21840,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9
5782,38,Conjoint de fait,58582,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5
10057,69,Célibataire,72282,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7
10307,64,Marié,50387,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5
8566,59,Conjoint de fait,32583,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7
2415,58,Conjoint de fait,62568,0,1,2014-04-07,99,362,17,398,80,35,61,3,5,3,5,4
5684,49,Divorcé,44635,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7
8334,49,Célibataire,33316,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6
9166,52,Marié,63967,0,1,2013-08-09,57,387,84,141,73,35,162,3,4,4,12,2
1440,42,Conjoint de fait,52513,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7
78,51,Marié,25293,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8
5441,55,Veuf,54111,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5
5302,34,Conjoint de fait,78394,0,0,2013-02-15,13,298,27,697,216,24,166,1,4,6,5,2
4687,62,Marié,80739,0,0,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1
1087,45,Conjoint de fait,22669,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9
6859,33,Célibataire,29236,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9
9860,61,Conjoint de fait,44911,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7
7129,58,Marié,54693,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6
5866,46,Conjoint de fait,48186,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7
10521,43,Marié,54809,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4
7393,42,Conjoint de fait,41580,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5
7849,50,Marié,80336,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1
332,63,Marié,47743,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6
9847,65,Marié,62972,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6
531,66,Divorcé,57333,0,1,2012-09-22,55,941,14,397,76,58,176,11,8,5,9,6
9576,38,Conjoint de fait,32313,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9
6906,67,Veuf,84953,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2
7419,52,Divorcé,27071,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6
3170,63,Conjoint de fait,68148,0,0,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2
8527,55,Conjoint de fait,65735,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7
7872,45,Marié,86836,0,0,2012-09-12,7,179,21,273,0,21,63,1,6,10,6,5
9931,57,Marié,4023,1,1,2014-06-23,29,5,0,1,1,1,1,15,0,0,0,19
10595,30,Marié,30093,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7
4609,54,Marié,57705,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6
5010,32,Célibataire,25008,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8
4427,25,Célibataire,83257,0,0,2012-09-18,56,536,27,590,38,107,67,1,5,10,12,6
11148,45,Conjoint de fait,22280,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8
1168,42,Marié,72159,0,0,2012-10-29,62,322,53,899,34,40,53,1,4,6,10,2
9595,59,Conjoint de fait,64260,0,0,2013-01-11,1,539,169,816,20,0,30,1,4,5,4,3
10163,36,Célibataire,82733,0,0,2013-09-10,28,712,50,420,65,38,38,1,8,4,7,4
2886,49,Divorcé,74290,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6
6710,69,Célibataire,58217,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6
5316,44,Conjoint de fait,21024,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7
9029,48,Marié,70116,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1
521,35,Conjoint de fait,54006,1,0,2012-09-18,42,174,77,203,6,24,97,2,8,1,7,7
1459,54,Marié,69063,0,1,2012-11-07,16,666,35,124,69,8,26,1,5,3,5,3
10241,45,Divorcé,11448,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6
1630,41,Célibataire,61825,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4
3254,49,Marié,70886,1,0,2013-10-14,65,407,70,239,103,88,53,1,5,4,4,2
9064,38,Marié,69109,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4
3678,47,Veuf,60208,1,1,2012-10-07,13,488,23,71,15,0,59,11,8,3,7,7
4227,52,Conjoint de fait,32889,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5
9467,36,Célibataire,34738,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6
8486,49,Conjoint de fait,30538,1,0,2012-10-01,27,284,0,52,8,3,20,4,9,0,4,10
2186,43,Conjoint de fait,82326,0,0,2014-03-10,30,938,142,754,159,81,183,1,5,10,6,2
3286,53,Divorcé,26642,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6
8602,56,Divorcé,69932,0,1,2013-06-12,97,412,172,153,150,105,57,2,7,6,11,4
3722,48,Célibataire,44503,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6
6715,72,Célibataire,60200,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6
4796,68,Divorcé,49638,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2
9612,33,Célibataire,23830,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7
3766,61,Veuf,33051,0,0,2012-08-16,15,100,71,243,108,94,219,3,9,1,8,9
1399,62,Marié,72905,0,0,2014-01-21,52,407,114,445,181,165,203,1,3,7,9,1
1570,69,Conjoint de fait,69702,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4
3426,45,Divorcé,70300,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8
3074,36,Marié,70643,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6
8341,51,Marié,30396,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7
5180,52,Divorcé,50616,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7
6461,51,Célibataire,62772,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2
7679,35,Célibataire,30298,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3
10702,36,Célibataire,52413,1,0,2012-11-03,67,185,8,133,56,56,12,2,7,1,7,7
7505,63,Marié,44155,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4
5113,49,Divorcé,86979,0,0,2013-11-07,67,584,100,835,65,83,35,1,5,5,5,2
10858,45,Conjoint de fait,76532,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5
2961,38,Marié,42081,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6
2747,32,Marié,67546,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3
3010,31,Conjoint de fait,88420,0,0,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1
5790,35,Marié,31158,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8
6892,52,Divorcé,61671,0,1,2014-06-03,23,641,7,56,0,0,28,8,10,4,6,8
1743,46,Célibataire,69719,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1
3578,71,Divorcé,49160,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6
8462,42,Conjoint de fait,24882,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6
5558,66,Célibataire,90933,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1
4619,75,Célibataire,113734,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1
8780,70,Conjoint de fait,59292,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3
10789,56,Marié,45759,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7
10779,37,Célibataire,22148,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7
5896,33,Marié,73395,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2
2337,49,Divorcé,29819,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6
10951,52,Marié,45688,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4
544,66,Marié,62820,0,0,2013-05-11,51,398,61,265,138,61,53,1,3,4,6,1
17,49,Marié,60491,0,1,2013-09-06,81,637,47,237,12,19,76,4,6,11,7,5
10680,34,Conjoint de fait,33235,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7
3265,61,Marié,35701,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6
5623,40,Marié,31535,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7
5832,60,Conjoint de fait,92556,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0
5544,50,Célibataire,67384,0,1,2012-11-10,32,957,40,175,158,53,107,2,7,8,5,5
6417,49,Conjoint de fait,80573,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2
5831,53,Marié,77870,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8
7101,57,Veuf,52278,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8
10176,52,Célibataire,57107,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8
2326,30,Marié,18929,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6
4385,39,Célibataire,36038,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6
2929,44,Célibataire,20180,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7
10686,55,Conjoint de fait,34230,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7
2546,43,Célibataire,31878,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3
3283,48,Marié,70932,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3
3138,64,Célibataire,91249,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4
4994,77,Célibataire,77598,0,0,2013-10-01,53,1193,33,281,129,66,33,1,7,5,13,3
7966,61,Célibataire,80982,1,1,2013-01-08,48,505,137,401,104,22,22,3,11,5,11,5
3112,43,Marié,22701,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5
10872,51,Marié,55212,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8
2181,50,Marié,70617,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2
1867,63,Célibataire,64849,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5
1518,55,Marié,62694,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7
5734,46,Marié,61917,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5
2878,73,Marié,67472,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3
1458,38,Marié,21059,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6
7007,52,Marié,29543,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7
6200,69,Marié,75903,0,1,2013-04-08,50,340,108,185,130,38,100,2,6,6,9,3
1403,45,Conjoint de fait,34984,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7
4827,64,Célibataire,54998,0,1,2013-03-10,3,154,22,202,39,30,8,5,4,2,9,4
6250,71,Veuf,54356,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8
9291,61,Marié,34242,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5
2478,47,Marié,25410,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4
1139,36,Marié,73356,0,0,2014-02-06,56,1050,14,322,0,14,112,1,5,11,5,2
5138,70,Conjoint de fait,28320,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8
5393,43,Célibataire,23763,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7
10413,36,Marié,72570,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1
5015,44,Marié,34529,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7
10868,69,Veuf,70792,0,0,2013-02-06,82,344,45,654,104,11,114,2,3,4,10,3
10676,38,Marié,63211,0,0,2012-11-02,3,145,193,459,205,26,145,2,3,8,7,2
2495,46,Marié,83891,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1
7842,52,Célibataire,36065,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8
9955,66,Conjoint de fait,39898,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7
6663,80,Célibataire,51141,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5
2162,44,Marié,56939,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3
3434,69,Célibataire,80872,0,0,2014-05-12,60,483,72,567,94,12,108,1,4,4,10,1
7919,44,Conjoint de fait,72335,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8
5626,56,Célibataire,61798,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4
6428,70,Veuf,76842,0,0,2014-05-03,37,605,10,345,84,54,32,1,1,8,7,0
8514,44,Conjoint de fait,29478,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6
10448,64,Célibataire,46998,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7
2109,30,Célibataire,96843,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2
7530,70,Veuf,56551,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4
8925,55,Marié,70053,0,1,2013-07-03,38,512,53,98,81,179,89,3,8,5,10,5
3009,58,Veuf,71670,0,0,2013-07-09,8,1462,16,128,0,0,160,1,5,3,6,6
6355,42,Marié,44359,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3
3517,68,Célibataire,40887,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9
1158,54,Divorcé,48877,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7
6203,73,Conjoint de fait,74485,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3
7165,48,Conjoint de fait,64474,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5
3595,57,Conjoint de fait,77226,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3
8537,71,Veuf,72643,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2
4331,42,Conjoint de fait,85738,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1
6281,54,Divorcé,55686,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4
4338,37,Célibataire,39062,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4
2452,49,Conjoint de fait,34600,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8
